edit_decision_id	article_id	round	editor_id	decision	date_decided
1758	1546	1	77	3	2018-03-06 21:08:09
1759	1637	1	2043	1	2018-03-11 14:05:22
1760	1628	1	623	4	2018-03-12 08:48:29
1761	1628	1	623	4	2018-03-12 08:52:28
1762	1281	1	1287	2	2018-03-16 12:02:39
1763	1599	1	77	4	2018-03-17 11:22:30
1764	1603	1	77	4	2018-03-17 11:24:15
1765	1611	1	77	4	2018-03-17 11:29:05
1766	1612	1	77	4	2018-03-17 11:30:24
1767	1613	1	77	4	2018-03-17 11:31:21
1768	1617	1	77	4	2018-03-17 11:43:50
1769	1618	1	77	4	2018-03-17 11:45:53
1770	1623	1	77	4	2018-03-17 11:50:23
1771	1625	1	77	4	2018-03-17 11:53:06
1772	1626	1	77	4	2018-03-17 11:54:47
1773	1631	1	77	4	2018-03-17 11:59:44
1774	1633	1	77	4	2018-03-17 12:01:46
1775	1595	1	77	2	2018-03-17 17:22:43
1776	1467	1	23	1	2018-03-18 20:37:35
1777	1569	1	77	4	2018-03-18 20:43:08
1778	1341	1	782	1	2018-03-21 18:48:22
1779	1477	1	623	2	2018-03-23 06:16:47
1780	1436	1	623	1	2018-03-24 15:31:49
1781	1576	1	479	4	2018-03-30 08:21:13
1782	1634	1	77	4	2018-03-31 11:56:23
1783	1635	1	77	4	2018-03-31 11:58:40
1784	1636	1	77	4	2018-03-31 12:00:19
1785	1638	1	77	4	2018-03-31 12:01:41
1786	1639	1	77	4	2018-03-31 12:03:04
1787	1640	1	77	4	2018-03-31 12:04:02
1788	1641	1	77	4	2018-03-31 12:04:58
1789	1642	1	77	4	2018-03-31 12:06:30
1790	1643	1	77	4	2018-03-31 12:08:04
1791	1647	1	77	4	2018-03-31 12:09:15
1792	1649	1	77	4	2018-03-31 12:10:56
1793	1645	1	75	4	2018-04-04 18:09:10
1794	1574	1	31	4	2018-04-07 14:30:45
1795	1650	1	77	4	2018-04-08 15:29:39
1796	1652	1	77	4	2018-04-08 15:35:38
1797	1653	1	77	4	2018-04-08 15:37:34
1798	1654	1	77	4	2018-04-08 15:39:58
1799	1655	1	77	4	2018-04-08 15:41:41
1800	1658	1	77	4	2018-04-08 17:37:44
1801	1661	1	77	4	2018-04-08 17:40:00
1802	1662	1	77	4	2018-04-08 17:41:25
1803	1663	1	77	4	2018-04-08 17:45:44
1804	1666	1	77	4	2018-04-13 09:52:35
1805	1668	1	77	4	2018-04-13 09:54:18
1806	1669	1	77	4	2018-04-13 10:11:53
1807	1670	1	77	4	2018-04-14 12:58:52
1808	1671	1	77	4	2018-04-14 13:13:44
1809	1672	1	77	4	2018-04-14 13:14:41
1810	1673	1	77	4	2018-04-14 13:15:32
1811	1546	2	77	1	2018-04-14 15:34:09
1812	1490	1	1287	2	2018-04-18 11:58:17
1813	1490	1	1287	1	2018-04-18 12:57:28
1814	1490	1	1287	1	2018-04-18 12:58:50
1815	1674	1	77	4	2018-04-27 06:04:22
1816	1675	1	77	4	2018-04-27 06:06:12
1817	1677	1	77	4	2018-04-27 06:07:29
1818	1678	1	77	4	2018-04-27 06:09:47
1819	1680	1	77	4	2018-04-27 06:11:52
1820	1409	1	77	2	2018-04-27 15:38:38
1821	1508	1	2	2	2018-04-29 22:56:41
1822	1686	1	77	4	2018-05-01 09:32:04
1823	1535	1	68	1	2018-05-03 09:51:57
1824	1387	1	772	1	2018-05-06 13:12:18
1825	1619	1	75	2	2018-05-09 20:14:31
1826	1409	1	77	1	2018-05-10 16:49:15
1827	1687	1	77	4	2018-05-10 16:51:51
1828	1691	1	77	4	2018-05-10 16:52:47
1829	1692	1	77	4	2018-05-10 16:55:25
1830	1693	1	77	4	2018-05-10 16:57:19
1831	1694	1	77	4	2018-05-10 16:58:27
1832	1387	1	772	1	2018-05-13 21:00:01
1833	1616	1	623	4	2018-05-15 11:22:26
1834	1535	1	68	1	2018-05-15 12:25:02
1835	1017	1	1287	2	2018-05-17 16:47:40
1836	1595	1	77	3	2018-05-17 21:09:53
1837	1280	1	68	2	2018-05-19 11:43:11
1838	1317	1	41	1	2018-05-22 12:44:33
1839	1355	1	10	1	2018-05-24 01:47:46
1840	1697	1	77	4	2018-05-27 16:42:23
1841	1519	1	77	3	2018-05-27 16:55:29
1842	1519	1	77	4	2018-05-27 22:07:35
1843	1017	1	1287	1	2018-05-28 07:27:54
1844	1664	1	1287	2	2018-05-28 07:40:39
1845	1664	1	1287	1	2018-05-29 16:10:22
1846	1280	1	68	1	2018-05-30 13:09:29
1847	1291	1	782	2	2018-06-03 20:01:52
1848	1333	1	84	1	2018-06-06 07:02:57
1849	1700	1	77	4	2018-06-09 07:39:03
1850	1713	1	77	4	2018-06-09 07:40:43
1851	1711	1	77	4	2018-06-09 07:41:57
1852	1712	1	77	4	2018-06-09 07:43:08
1853	1705	1	77	4	2018-06-09 07:44:18
1854	1707	1	77	4	2018-06-09 07:45:58
1855	1703	1	77	4	2018-06-09 07:47:13
1856	684	1	77	4	2018-06-09 07:50:00
1857	1696	1	77	4	2018-06-09 07:50:57
1858	1716	1	77	4	2018-06-09 07:52:34
1859	1702	1	77	4	2018-06-09 07:53:36
1860	1701	1	77	4	2018-06-09 07:55:20
1861	1683	1	1287	4	2018-06-11 12:39:34
1862	1699	1	77	2	2018-06-12 04:36:09
1863	1406	1	782	1	2018-06-12 11:32:10
1864	1223	1	782	1	2018-06-12 11:46:41
1865	1291	1	782	1	2018-06-12 11:57:03
1866	1627	1	77	4	2018-06-12 20:12:10
1867	1316	1	77	2	2018-06-13 19:12:47
1868	1281	1	1287	2	2018-06-14 08:16:32
1869	1518	1	1287	4	2018-06-14 08:42:59
1870	1537	1	1287	2	2018-06-14 11:44:39
1871	1316	1	77	3	2018-06-16 08:07:59
1872	1595	2	77	1	2018-06-16 17:36:42
1873	1657	1	479	2	2018-06-18 11:22:11
1874	1699	1	77	1	2018-06-19 21:04:02
1875	1323	1	2	4	2018-06-20 02:57:36
1876	1282	1	782	1	2018-06-20 07:11:20
1877	1304	1	782	4	2018-06-23 17:56:18
1878	1708	1	77	4	2018-06-25 11:32:32
1879	1714	1	77	4	2018-06-25 11:34:44
1880	1657	1	479	3	2018-06-26 19:24:48
1881	1281	1	1287	1	2018-06-27 17:07:42
1882	1651	1	77	2	2018-06-28 08:14:13
1883	1192	1	77	2	2018-06-28 20:54:30
1884	1523	1	10	4	2018-06-29 14:11:10
1885	1742	1	2043	1	2018-07-02 10:06:43
1886	1704	1	36	2	2018-07-05 11:51:35
1887	1192	1	77	1	2018-07-08 09:50:46
1888	1394	1	623	4	2018-07-08 19:52:05
1889	1394	1	623	4	2018-07-08 19:54:41
1890	1704	1	36	1	2018-07-09 21:43:17
1891	1718	1	77	4	2018-07-10 16:15:28
1892	1720	1	77	4	2018-07-10 16:17:36
1893	1721	1	77	4	2018-07-10 16:18:54
1894	1728	1	77	4	2018-07-10 16:20:00
1895	1729	1	77	4	2018-07-10 16:21:08
1896	1730	1	77	4	2018-07-10 16:22:20
1897	1731	1	77	4	2018-07-10 16:23:10
1898	1734	1	77	4	2018-07-10 16:24:19
1899	1736	1	77	4	2018-07-10 16:25:18
1900	1741	1	77	4	2018-07-10 16:26:25
1901	1743	1	77	4	2018-07-10 16:27:37
1902	1744	1	77	4	2018-07-10 16:29:02
1903	1746	1	77	4	2018-07-10 16:30:06
1904	1745	1	77	4	2018-07-11 06:10:22
1905	1747	1	77	4	2018-07-11 06:11:27
1906	1537	1	1287	1	2018-07-11 12:03:49
1907	1460	1	29	2	2018-07-11 14:05:50
1908	1723	1	1119	4	2018-07-12 07:59:22
1909	1525	1	37	2	2018-07-16 18:41:41
1910	1489	1	10	4	2018-07-17 14:02:39
1911	1606	1	2	4	2018-07-17 19:35:49
1912	1316	2	77	2	2018-07-19 16:36:16
1913	1751	1	77	4	2018-07-19 16:58:26
1914	1738	1	77	4	2018-07-19 17:00:37
1915	1608	1	68	2	2018-07-23 13:10:05
1916	1622	1	77	4	2018-07-24 12:14:01
1917	1608	1	68	1	2018-07-27 13:20:08
1918	1316	2	77	1	2018-07-29 10:50:38
1919	1651	1	77	3	2018-07-29 11:03:08
1920	1757	1	77	4	2018-07-29 11:06:34
1921	1761	1	77	4	2018-07-29 11:09:16
1922	1475	1	782	2	2018-07-31 12:10:41
1923	1378	1	2043	1	2018-08-05 18:51:28
1924	1619	1	75	2	2018-08-08 20:39:03
1925	1619	1	75	1	2018-08-13 23:39:28
1926	1657	2	479	1	2018-08-22 08:21:55
1927	1601	1	1287	2	2018-08-22 15:54:12
1928	1755	1	77	4	2018-08-25 06:47:55
1929	1762	1	77	4	2018-08-25 06:49:44
1930	1764	1	77	4	2018-08-25 06:51:15
1931	1766	1	77	4	2018-08-25 06:52:46
1932	1767	1	77	4	2018-08-25 06:54:00
1933	793	1	1287	2	2018-09-01 07:29:28
1934	1772	1	479	4	2018-09-01 13:20:29
1935	1651	2	77	2	2018-09-03 10:33:55
1936	1460	1	29	1	2018-09-08 15:18:20
1937	1791	1	77	4	2018-09-16 08:30:18
1938	1794	1	77	4	2018-09-16 08:32:39
1939	1785	1	77	4	2018-09-16 08:39:05
1940	1783	1	77	4	2018-09-16 08:42:43
1941	1774	1	77	4	2018-09-16 08:48:08
1942	1775	1	77	4	2018-09-16 08:55:44
1943	1777	1	77	4	2018-09-16 08:59:39
1944	1780	1	77	4	2018-09-16 09:01:41
1945	1781	1	77	4	2018-09-16 09:02:52
1946	1800	1	2	2	2018-09-17 07:40:03
1947	936	1	10	1	2018-09-18 17:24:32
1948	1789	1	77	4	2018-09-22 08:00:45
1949	1601	1	1287	1	2018-09-22 16:26:36
1950	1719	1	2109	4	2018-09-24 06:49:16
1951	1808	1	2043	1	2018-09-27 09:47:13
1952	1810	1	2043	1	2018-10-01 08:31:00
1953	1340	1	736	4	2018-10-02 09:36:45
1954	1812	1	2043	1	2018-10-02 13:47:32
1955	1679	1	2043	1	2018-10-02 13:53:51
1956	1797	1	77	4	2018-10-03 08:00:16
1957	1798	1	77	4	2018-10-03 08:02:34
1958	1809	1	77	4	2018-10-05 12:57:42
1959	1806	1	77	4	2018-10-05 12:59:18
1960	1805	1	77	4	2018-10-05 13:00:24
1961	1803	1	77	4	2018-10-05 13:01:30
1962	1802	1	77	4	2018-10-05 13:05:01
1963	1591	1	31	2	2018-10-07 06:50:02
1964	1591	1	31	2	2018-10-07 06:51:23
1965	1651	2	77	1	2018-10-09 08:25:13
1966	1591	1	31	1	2018-10-09 12:31:40
1967	1750	1	77	4	2018-10-15 17:14:40
1968	1164	1	36	2	2018-10-23 16:14:59
1969	1164	1	36	2	2018-10-23 16:20:23
1970	1772	1	479	4	2018-10-25 07:32:20
1971	1485	1	36	2	2018-10-28 14:07:19
1972	1824	1	77	4	2018-10-29 09:56:57
1973	1822	1	77	4	2018-10-29 09:59:09
1974	1821	1	77	4	2018-10-29 10:00:22
1975	1819	1	77	4	2018-10-29 10:01:31
1976	1811	1	77	4	2018-10-29 10:04:42
1977	1816	1	77	4	2018-10-29 10:06:18
1978	1823	1	77	4	2018-11-01 07:43:06
1979	1826	1	77	4	2018-11-01 07:47:14
1980	1765	1	77	2	2018-11-01 08:30:22
1981	1779	1	623	4	2018-11-05 11:05:35
1982	1779	1	623	4	2018-11-05 11:08:35
1983	1410	1	2043	2	2018-11-06 09:14:12
1984	1848	1	2043	1	2018-11-07 14:57:59
1985	1765	1	77	1	2018-11-10 21:43:00
1986	1525	1	37	1	2018-11-11 00:26:12
1987	1827	1	77	4	2018-11-11 15:22:56
1988	1839	1	77	4	2018-11-11 15:26:29
1989	1838	1	77	4	2018-11-11 15:28:03
1990	1836	1	77	4	2018-11-11 15:29:48
1991	1835	1	77	4	2018-11-11 15:31:16
1992	1829	1	77	4	2018-11-11 15:32:40
1993	1828	1	77	4	2018-11-11 15:34:01
1994	1427	1	736	2	2018-11-12 15:32:07
1995	1330	1	37	1	2018-11-12 22:53:28
1996	1164	1	2043	3	2018-11-19 18:29:43
1997	1559	1	479	2	2018-11-20 08:01:47
1998	1844	1	77	4	2018-11-24 09:50:00
1999	1847	1	77	4	2018-11-24 09:51:58
2000	1853	1	77	4	2018-11-24 09:55:33
2001	1855	1	77	4	2018-11-24 09:57:42
2002	1856	1	77	4	2018-11-24 09:58:47
2003	1858	1	77	4	2018-11-24 09:59:48
2004	1861	1	77	4	2018-11-24 10:03:34
2005	1485	1	36	1	2018-11-28 11:55:55
2006	1164	2	36	1	2018-11-28 11:57:14
2007	1427	1	736	1	2018-11-29 11:08:51
2008	1837	1	736	4	2018-11-29 11:10:16
2009	1800	1	2	1	2018-12-04 07:31:14
2010	1875	1	2043	1	2018-12-07 12:38:15
2011	1496	1	31	2	2018-12-10 09:29:29
2012	1610	1	479	2	2018-12-10 09:47:01
2013	1862	1	77	4	2018-12-15 09:06:18
2014	1867	1	77	4	2018-12-15 09:09:07
2015	1874	1	77	4	2018-12-15 09:10:14
2016	1871	1	77	4	2018-12-15 09:11:21
2017	1863	1	77	4	2018-12-15 09:13:01
2018	1870	1	77	4	2018-12-15 09:14:12
2019	1877	1	77	4	2018-12-16 07:57:09
2020	1878	1	77	4	2018-12-16 07:59:01
2021	1880	1	2043	1	2018-12-17 08:47:26
2022	1749	1	10	1	2018-12-18 08:17:25
2023	1887	1	2043	1	2018-12-22 14:52:19
2024	1864	1	77	4	2018-12-25 16:57:15
2025	1882	1	77	4	2018-12-30 09:37:19
2026	1889	1	77	4	2018-12-30 09:39:11
2027	1890	1	77	4	2018-12-30 09:40:58
2028	1496	1	31	1	2019-01-02 18:32:35
2029	1477	1	623	1	2019-01-03 09:31:29
2030	1477	1	623	1	2019-01-03 09:32:17
2031	1733	1	2109	2	2019-01-03 09:51:32
2032	1893	1	77	4	2019-01-06 07:56:02
2033	1879	1	31	4	2019-01-07 09:12:34
2034	1740	1	10	1	2019-01-14 12:58:27
2035	1698	1	2	3	2019-01-15 15:19:02
2036	1725	1	2	2	2019-01-15 15:30:24
2037	1474	1	782	2	2019-01-17 09:53:48
2038	1195	1	782	2	2019-01-17 09:58:39
2039	1277	1	782	2	2019-01-17 09:58:57
2040	1475	1	782	1	2019-01-17 10:02:39
2041	1528	1	782	2	2019-01-17 10:06:51
2042	1842	1	782	2	2019-01-17 10:18:09
2043	1610	1	479	3	2019-01-17 18:18:04
2044	1610	1	479	3	2019-01-17 18:18:42
2045	1784	1	77	3	2019-01-17 18:19:11
2046	1559	1	479	3	2019-01-18 10:31:15
2047	1772	1	479	4	2019-01-21 09:07:23
2048	1498	1	84	1	2019-01-24 22:11:05
2049	1842	1	782	1	2019-01-25 09:08:28
2050	1733	1	2109	1	2019-01-29 08:01:33
2051	1902	1	77	4	2019-01-29 08:16:26
2052	1904	1	77	4	2019-01-29 08:19:03
2053	1684	1	479	2	2019-01-31 15:00:18
2054	1899	1	77	4	2019-02-01 10:20:22
2055	1605	1	479	2	2019-02-12 09:49:59
2056	1918	1	77	4	2019-02-17 08:02:11
2057	1914	1	77	4	2019-02-17 08:05:25
2058	1913	1	77	4	2019-02-17 08:06:23
2059	1912	1	77	4	2019-02-17 08:07:26
2060	1911	1	77	4	2019-02-17 08:08:46
2061	1910	1	77	4	2019-02-17 08:10:37
2062	1895	1	77	4	2019-02-17 08:12:08
2063	1909	1	77	4	2019-02-17 08:14:24
2064	1908	1	77	4	2019-02-17 08:15:39
2065	1897	1	77	4	2019-02-17 08:17:18
2066	1896	1	77	4	2019-02-17 08:18:36
2067	1681	1	736	1	2019-02-18 11:31:37
2068	1605	1	479	3	2019-02-19 08:06:44
2069	1927	1	77	4	2019-02-19 22:36:47
2070	793	1	1287	1	2019-02-28 09:05:40
2071	1916	1	77	4	2019-03-02 05:42:06
2072	1922	1	77	4	2019-03-02 05:44:05
2073	1923	1	77	4	2019-03-02 05:45:08
2074	1924	1	77	4	2019-03-02 05:46:15
2075	1932	1	77	4	2019-03-02 05:47:30
2076	1938	1	77	4	2019-03-02 05:48:36
2077	1940	1	77	4	2019-03-02 05:50:19
2078	1941	1	77	4	2019-03-02 05:51:14
2079	1942	1	77	4	2019-03-02 05:52:22
2080	1939	1	77	4	2019-03-02 05:54:17
2081	1820	1	10	4	2019-03-03 19:44:27
2082	1684	1	479	1	2019-03-04 13:01:49
2083	1605	2	479	2	2019-03-05 09:01:24
2084	1930	1	479	4	2019-03-06 17:31:33
2085	1526	1	479	2	2019-03-06 17:48:12
2086	1605	2	479	1	2019-03-07 23:03:42
2087	1526	1	479	1	2019-03-12 08:53:40
2088	1898	1	2109	4	2019-03-19 13:16:33
2089	1925	1	29	2	2019-03-19 14:05:04
2090	1825	1	36	2	2019-03-21 12:46:55
2091	1782	1	1194	2	2019-03-25 13:22:23
2092	1817	1	84	2	2019-03-25 17:10:40
2093	1528	1	782	1	2019-04-01 18:31:11
2094	1758	1	31	2	2019-04-02 09:25:44
2095	1879	1	31	4	2019-04-02 09:30:26
2096	1581	1	77	2	2019-04-03 16:28:15
2097	1892	1	83	1	2019-04-03 17:18:31
2098	1758	1	31	3	2019-04-08 08:55:51
2099	1725	1	2043	3	2019-04-11 10:26:21
2100	1928	1	77	4	2019-04-11 21:13:59
2101	1952	1	77	4	2019-04-11 21:16:33
2102	1960	1	77	4	2019-04-11 21:19:09
2103	1943	1	77	4	2019-04-11 21:20:37
2104	1817	1	84	1	2019-04-13 10:07:43
2105	1946	1	77	4	2019-04-14 11:48:09
2106	1949	1	77	4	2019-04-14 11:50:02
2107	1965	1	77	4	2019-04-14 11:51:54
2108	1973	1	77	4	2019-04-14 11:52:54
2109	1980	1	77	4	2019-04-14 11:53:56
2110	1979	1	77	4	2019-04-14 11:54:55
2111	1976	1	77	4	2019-04-14 11:55:54
2112	1974	1	77	4	2019-04-14 11:58:06
2113	1956	1	77	4	2019-04-14 11:59:00
2114	1951	1	77	4	2019-04-14 12:00:38
2115	1881	1	479	2	2019-04-15 13:44:18
2116	1727	1	77	4	2019-04-20 12:19:24
2117	1901	1	41	1	2019-04-21 16:09:31
2118	1560	1	45	1	2019-04-21 20:08:58
2119	1426	1	10	1	2019-04-22 15:33:06
2120	1695	1	10	1	2019-04-22 15:47:03
2121	1929	1	2109	4	2019-04-23 08:02:11
2122	1782	1	1194	1	2019-04-23 08:46:56
2123	1581	1	77	3	2019-04-29 08:45:24
2124	1846	1	36	1	2019-04-30 17:50:52
2125	1758	2	31	1	2019-05-01 11:07:29
2126	1920	1	1119	4	2019-05-02 08:10:03
2127	1947	1	75	4	2019-05-03 22:43:39
2128	1997	1	2043	1	2019-05-04 11:19:06
2129	1559	2	479	2	2019-05-06 14:24:09
2130	1881	1	479	3	2019-05-06 14:42:09
2131	1801	1	1119	2	2019-05-07 15:27:57
2132	1964	1	479	1	2019-05-09 00:01:06
2133	1958	1	2	4	2019-05-10 11:11:35
2134	1963	1	77	4	2019-05-11 09:58:50
2135	1945	1	77	4	2019-05-11 10:03:22
2136	1925	1	29	1	2019-05-13 16:02:15
2137	1982	1	77	4	2019-05-14 08:45:24
2138	1984	1	77	4	2019-05-14 08:47:02
2139	1985	1	77	4	2019-05-14 08:48:06
2140	1986	1	77	4	2019-05-14 08:49:09
2141	1987	1	77	4	2019-05-14 08:50:26
2142	1990	1	77	4	2019-05-14 08:51:25
2143	1991	1	77	4	2019-05-14 08:52:47
2144	1992	1	77	4	2019-05-14 08:53:41
2145	1993	1	77	4	2019-05-14 08:54:37
2146	1995	1	77	4	2019-05-14 08:55:37
2147	1981	1	77	4	2019-05-16 05:46:13
2148	1879	1	31	4	2019-05-19 13:10:55
2149	1881	2	479	1	2019-05-20 13:52:18
2150	1881	2	479	1	2019-05-20 14:00:17
2151	1516	1	479	2	2019-05-22 09:46:32
2152	1919	1	37	4	2019-05-25 22:26:33
2153	1508	1	2	1	2019-05-27 10:15:05
2154	1516	1	479	1	2019-05-28 07:36:40
2155	1959	1	782	2	2019-05-29 07:35:48
2156	1884	1	623	3	2019-06-03 16:20:42
2157	1559	2	479	1	2019-06-06 08:29:22
2158	1866	1	1119	2	2019-06-06 09:35:17
2159	1195	1	782	1	2019-06-07 10:24:08
2160	2012	1	77	4	2019-06-09 14:16:46
2161	2004	1	77	4	2019-06-09 14:19:30
2162	2001	1	77	4	2019-06-09 14:20:53
2163	2010	1	77	4	2019-06-09 14:25:36
2164	1994	1	1119	4	2019-06-10 09:20:26
2165	1813	1	31	2	2019-06-12 06:22:51
2166	1852	1	31	2	2019-06-17 11:35:24
2167	1725	2	2	1	2019-06-18 16:40:08
2168	1865	1	83	4	2019-06-21 06:42:59
2169	1937	1	37	2	2019-06-24 03:01:18
2170	1825	1	36	1	2019-06-26 12:44:40
2171	1936	1	1287	2	2019-07-01 13:40:15
2172	1917	1	736	2	2019-07-02 11:00:56
2173	2027	1	77	4	2019-07-06 11:58:52
2174	2026	1	77	4	2019-07-06 11:59:59
2175	1917	1	736	1	2019-07-06 13:30:42
2176	2024	1	77	4	2019-07-06 22:32:48
2177	2023	1	77	4	2019-07-06 22:34:20
2178	2020	1	77	4	2019-07-06 22:35:24
2179	2017	1	77	4	2019-07-06 22:36:30
2180	2013	1	77	4	2019-07-06 22:38:13
2181	2005	1	77	4	2019-07-06 22:39:20
2182	2016	1	77	4	2019-07-06 22:40:12
2183	1815	1	2	2	2019-07-12 19:27:44
2184	2000	1	77	4	2019-07-13 10:56:21
2185	2011	1	2109	4	2019-07-13 17:51:24
2186	1763	1	10	1	2019-07-14 17:36:51
2187	1466	1	10	4	2019-07-14 17:37:15
2188	1517	1	10	1	2019-07-15 18:36:39
2189	1796	1	31	4	2019-07-17 14:04:50
2190	1796	1	31	4	2019-07-17 14:08:46
2191	2018	1	77	4	2019-07-18 07:36:53
2192	2041	1	77	4	2019-07-20 16:02:33
2193	2050	1	77	4	2019-07-20 16:06:36
2194	2048	1	77	4	2019-07-20 16:08:27
2195	2045	1	77	4	2019-07-20 16:09:53
2196	2047	1	77	4	2019-07-20 16:10:54
2197	2040	1	77	4	2019-07-20 16:12:07
2198	1953	1	2	1	2019-07-21 04:17:07
2199	2014	1	77	4	2019-07-26 09:06:09
2200	2065	1	77	4	2019-07-30 06:49:26
2201	2054	1	77	4	2019-07-30 06:51:34
2202	2059	1	77	4	2019-07-30 06:53:39
2203	2061	1	77	4	2019-07-30 06:55:03
2204	2060	1	77	4	2019-08-03 06:57:23
2205	2051	1	77	4	2019-08-11 09:54:05
2206	2030	1	2109	4	2019-08-12 10:41:48
2207	1852	1	31	3	2019-08-15 18:24:08
2208	1581	2	77	1	2019-08-22 04:42:59
2209	1581	2	77	2	2019-08-22 04:47:14
2210	2008	1	1119	4	2019-08-22 13:59:20
2211	1784	1	77	1	2019-08-23 06:41:57
2212	1784	1	77	2	2019-08-23 06:42:18
2213	1784	1	77	1	2019-08-26 11:58:24
2214	2104	1	77	4	2019-08-31 09:38:44
2215	2102	1	77	4	2019-08-31 09:41:10
2216	2070	1	77	4	2019-08-31 09:47:10
2217	2070	1	77	4	2019-08-31 09:53:53
2218	2071	1	77	4	2019-08-31 09:54:56
2219	2082	1	77	4	2019-08-31 09:55:48
2220	2089	1	77	4	2019-08-31 09:56:46
2221	2092	1	77	4	2019-08-31 09:57:40
2222	2076	1	77	4	2019-09-03 15:22:38
2223	1849	1	31	2	2019-09-04 19:41:48
2224	1944	1	36	4	2019-09-05 16:14:47
2225	2114	1	2043	1	2019-09-09 07:18:22
2226	1937	1	37	1	2019-09-11 03:14:52
2227	1884	2	623	1	2019-09-11 15:33:05
2228	2100	1	29	4	2019-09-13 05:46:06
2229	2100	1	2	4	2019-09-13 06:20:22
2230	2095	1	3784	4	2019-09-13 08:19:27
2231	2117	1	2043	1	2019-09-13 15:29:50
2232	2052	1	77	4	2019-09-13 20:23:28
2233	2052	1	77	4	2019-09-13 20:24:15
2234	2069	1	77	4	2019-09-13 20:27:37
2235	2072	1	77	4	2019-09-13 20:29:29
2236	2073	1	77	4	2019-09-13 20:30:48
2237	2075	1	77	4	2019-09-13 20:33:35
2238	2081	1	77	4	2019-09-13 20:35:24
2239	2093	1	77	4	2019-09-13 20:37:56
2240	2108	1	77	4	2019-09-13 20:39:17
2241	2109	1	77	4	2019-09-13 20:40:16
2242	2111	1	77	4	2019-09-13 20:41:16
2243	2112	1	77	4	2019-09-13 20:42:15
2244	2115	1	77	4	2019-09-13 20:43:13
2245	2116	1	77	4	2019-09-13 20:44:14
2246	1581	2	77	1	2019-09-13 20:47:33
2247	2077	1	77	4	2019-09-20 06:33:26
2248	2080	1	77	4	2019-09-20 06:35:38
2249	2090	1	77	4	2019-09-20 06:37:13
2250	2094	1	77	4	2019-09-20 06:39:11
2251	2097	1	77	4	2019-09-20 06:40:11
2252	2107	1	77	4	2019-09-20 06:41:28
2253	2068	1	1194	4	2019-09-20 12:29:47
2254	2079	1	2	1	2019-09-21 16:21:33
2255	2123	1	77	4	2019-09-28 21:56:06
2256	2121	1	77	4	2019-09-30 06:17:07
2257	2124	1	77	4	2019-09-30 06:18:55
2258	2127	1	77	4	2019-09-30 06:20:20
2259	2132	1	77	4	2019-10-01 05:28:17
2260	1435	1	10	1	2019-10-01 18:05:07
2261	1610	2	479	2	2019-10-02 08:00:38
2262	1866	1	1119	1	2019-10-03 09:12:29
2263	1685	1	2	2	2019-10-03 10:32:28
2264	1948	1	2	2	2019-10-03 10:39:53
2265	1948	1	2	2	2019-10-03 10:40:09
2266	1610	2	479	1	2019-10-03 11:44:17
2267	2130	1	77	4	2019-10-05 14:03:24
2268	2131	1	77	4	2019-10-05 14:05:24
2269	2133	1	77	4	2019-10-05 14:06:25
2270	2135	1	77	4	2019-10-05 14:07:22
2271	2091	1	29	4	2019-10-07 17:43:34
2272	1989	1	31	4	2019-10-08 06:55:53
2273	1989	1	31	4	2019-10-08 06:58:08
2274	1813	1	31	1	2019-10-08 07:08:30
2275	1813	1	31	1	2019-10-08 07:08:47
2276	1796	1	31	4	2019-10-08 07:27:01
2277	2091	1	29	4	2019-10-08 07:42:59
2278	2118	1	29	4	2019-10-08 07:46:08
2279	2091	1	29	4	2019-10-08 07:49:49
2280	2091	1	29	4	2019-10-08 07:50:39
2281	2100	1	29	4	2019-10-08 07:51:36
2282	2015	1	31	4	2019-10-08 10:46:24
2283	2015	1	31	4	2019-10-08 10:46:53
2284	2138	1	1287	4	2019-10-10 18:27:32
2285	2038	1	77	4	2019-10-13 15:31:46
2286	2099	1	77	4	2019-10-13 15:34:07
2287	2143	1	77	4	2019-10-13 15:35:18
2288	2141	1	77	4	2019-10-13 15:36:35
2289	1852	2	31	2	2019-10-15 06:16:12
2290	2149	1	77	4	2019-10-17 09:07:12
2291	2152	1	77	4	2019-10-17 09:09:13
2292	1474	1	782	1	2019-10-19 06:14:32
2293	2148	1	77	4	2019-10-19 11:49:24
2294	2155	1	77	4	2019-10-19 11:51:09
2295	1615	1	782	2	2019-10-19 12:51:08
2296	1921	1	782	2	2019-10-19 13:24:46
2297	1804	1	2043	4	2019-10-21 14:48:20
2298	2105	1	1194	4	2019-10-22 11:42:34
2299	1907	1	1194	2	2019-10-22 11:46:12
2300	2144	1	31	4	2019-10-22 18:19:07
2301	641	1	478	2	2019-10-24 16:26:55
2302	641	1	478	2	2019-10-24 16:32:01
2303	1883	1	3784	4	2019-10-29 15:45:05
2304	1883	1	3784	4	2019-10-29 15:58:16
2305	2166	1	2043	1	2019-10-30 14:59:00
2306	1815	1	2	1	2019-10-30 19:00:13
2307	2156	1	77	4	2019-10-31 14:34:38
2308	2167	1	77	4	2019-10-31 14:36:36
2309	2159	1	77	4	2019-10-31 14:37:42
2310	2160	1	77	4	2019-10-31 14:39:35
2311	2157	1	77	4	2019-10-31 14:40:56
2312	2165	1	77	4	2019-10-31 14:43:02
2313	1578	1	782	4	2019-11-01 13:53:14
